1,594, 594 
3,205, 162.22222222222223 
2,251, 422.5 
4,209, 78.265625 
5,218, 54.952 
6,238, 46.956661522633745 
7,226, 37.884852399935404 
8,209, 30.18187952041626 
9,213, 26.597349865510083 
11,205, 20.489904528937313 
13,199, 16.858433988204318 
10,203, 22.664221795 
12,245, 21.96894942553388 
15,239, 16.975202695274408 
16,198, 13.365587864771243 
17,205, 12.79537598866199 
14,220, 16.824621752849833 
19,215, 11.984417088158914 
18,230, 13.446843854750039 
20,230, 12.067597039523019 
21,221, 11.069802386219834 
22,214, 10.206448918102469 
23,222, 10.075731576873205 
24,206, 8.984926498236783 
25,239, 9.904379449268848 
27,218, 8.38428824168888 
26,217, 8.711929228819162 
28,215, 7.96691913920639 
29,212, 7.5752501420821545 
31,234, 7.766982306106884 
30,203, 7.0104635886440905 
32,237, 7.6411694893810465 
34,203, 6.166244237689838 
33,219, 6.860682649119698 
35,232, 6.799556089309936 
38,206, 5.5680173850536905 
36,192, 5.516831090183567 
37,207, 5.739534702071545 
40,220, 5.632051542288982 
39,206, 5.42106372541153 
42,200, 4.889658573580616 
43,219, 5.204022668991429 
41,220, 5.499791796418086 
44,197, 4.592800480265094 
45,205, 4.655292790694803 
46,201, 4.468519948404426 
48,211, 4.503158983973661 
47,243, 5.263220024480733 
49,223, 4.64100153112303 
50,195, 3.990927536577871 
52,220, 4.307630918940115 
51,204, 4.076684172954954 
53,217, 4.174054824328334 
54,233, 4.390653394374299 
56,204, 3.712765046094471 
55,215, 3.9874444395784563 
57,212, 3.7832701868682173 
58,210, 3.6847747821316603 
60,194, 3.297377736174225 
59,227, 3.9088344988712986 
62,214, 3.505772367596299 
63,197, 3.18173438358323 
64,214, 3.3926744513204 
65,200, 3.128303474001714 
66,210, 3.228486777901558 
67,225, 3.405665718977222 
68,217, 3.2405130142397267 
69,215, 3.1622149960777337 
70,196, 2.8445197018512522 
71,202, 2.8845609706512456 
61,205, 3.4138077658986634 
72,189, 2.6644992835364545 
74,213, 2.9186616934342213 
76,200, 2.670332550318883 
73,218, 3.0222939507595536 
77,33, 0.4627941538114488 
78,356, 4.569954122641465 
75,221, 2.9850561336476242 
79,201, 2.6014180774629088 
82,213, 2.6288458964403505 
80,191, 2.4196024300525547 
81,208, 2.597399147737906 
83,221, 2.6939373070831 
84,229, 2.7578749318478026 
86,209, 2.4583143605238273 
85,205, 2.4438241970058585 
87,233, 2.706088904240502 
88,213, 2.4508525066981846 
89,212, 2.4092468952869917 
91,209, 2.322347023805868 
90,210, 2.3598019409822957 
92,223, 2.4488785364811103 
93,214, 2.3271212693418137 
94,227, 2.4393839123179206 
95,216, 2.2990889293178367 
96,215, 2.263279954248999 
97,196, 2.043708275797673 
98,209, 2.1532920253757255 
99,220, 2.2437508376200936 
100,216, 2.1822109817182915 
